"id","filestoreid","filename","contenttype","version","createddate"
"214517","44654273-2aa3-46be-b653-5a2f795a90f2","plandetail.txt","text/plain","0","2022-10-26 19:00:26.067"
"214519","75aa3c5b-adc4-46d9-8020-d7435ff26a90","Swagatika Panda R24_system_scrutinized.dxf","application/octet-stream","0","2022-10-26 19:00:26.182"
