"id","applicationno","tenantid","edcrnumber","status","landid","additionaldetails","createdby","lastmodifiedby","createdtime","lastmodifiedtime","approvalno","approvaldate","applicationdate","businessservice","accountid","reworkhistory","isrevisionapplication"
"47a874d7-80be-490c-8fe9-af5abf213252","BP-BDA-2022-05-02-003118","od.bhubaneswardevelopmentauthority","DCR52022SVWCY","INITIATED","956eeacf-1b42-43c5-9c92-23ef64d030f0","null","de178475-81e8-4ce7-8761-83675ebb357e","de178475-81e8-4ce7-8761-83675ebb357e","1651487904912","1651487904912",NULL,NULL,NULL,"BPA1","de178475-81e8-4ce7-8761-83675ebb357e",NULL,NULL
"47a874d7-80be-490c-8fe9-af5abf213252","BP-BDA-2022-05-02-003118","od.bhubaneswardevelopmentauthority","DCR52022SVWCY","CITIZEN_APPROVAL_INPROCESS","956eeacf-1b42-43c5-9c92-23ef64d030f0","null","de178475-81e8-4ce7-8761-83675ebb357e","de178475-81e8-4ce7-8761-83675ebb357e","1651487904912","1651488802891",NULL,NULL,NULL,"BPA1","de178475-81e8-4ce7-8761-83675ebb357e",NULL,NULL
"47a874d7-80be-490c-8fe9-af5abf213252","BP-BDA-2022-05-02-003118","od.bhubaneswardevelopmentauthority","DCR52022SVWCY","CITIZEN_APPROVAL_INPROCESS","956eeacf-1b42-43c5-9c92-23ef64d030f0","null","de178475-81e8-4ce7-8761-83675ebb357e","de178475-81e8-4ce7-8761-83675ebb357e","1651487904912","1651488802891",NULL,NULL,NULL,"BPA1","de178475-81e8-4ce7-8761-83675ebb357e",NULL,NULL
"47a874d7-80be-490c-8fe9-af5abf213252","BP-BDA-2022-05-02-003118","od.bhubaneswardevelopmentauthority","DCR52022SVWCY","INPROGRESS","956eeacf-1b42-43c5-9c92-23ef64d030f0","null","de178475-81e8-4ce7-8761-83675ebb357e","de178475-81e8-4ce7-8761-83675ebb357e","1651487904912","1651490253024",NULL,"0","0","BPA1","de178475-81e8-4ce7-8761-83675ebb357e",NULL,NULL
"47a874d7-80be-490c-8fe9-af5abf213252","BP-BDA-2022-05-02-003118","od.bhubaneswardevelopmentauthority","DCR52022SVWCY","PENDING_APPL_FEE","956eeacf-1b42-43c5-9c92-23ef64d030f0","null","de178475-81e8-4ce7-8761-83675ebb357e","de178475-81e8-4ce7-8761-83675ebb357e","1651487904912","1651737421024",NULL,"0","0","BPA1","de178475-81e8-4ce7-8761-83675ebb357e",NULL,NULL
"47a874d7-80be-490c-8fe9-af5abf213252","BP-BDA-2022-05-02-003118","od.bhubaneswardevelopmentauthority","DCR52022SVWCY","DOC_VERIFICATION_INPROGRESS","956eeacf-1b42-43c5-9c92-23ef64d030f0","null","de178475-81e8-4ce7-8761-83675ebb357e","de178475-81e8-4ce7-8761-83675ebb357e","1651487904912","1651737421024",NULL,"0","1651737582396","BPA1","de178475-81e8-4ce7-8761-83675ebb357e",NULL,NULL
"47a874d7-80be-490c-8fe9-af5abf213252","BP-BDA-2022-05-02-003118","od.bhubaneswardevelopmentauthority","DCR52022SVWCY","FIELDINSPECTION_INPROGRESS","956eeacf-1b42-43c5-9c92-23ef64d030f0","null","de178475-81e8-4ce7-8761-83675ebb357e","de178475-81e8-4ce7-8761-83675ebb357e","1651487904912","1652079786196",NULL,"0","1651737582396","BPA1","de178475-81e8-4ce7-8761-83675ebb357e",NULL,NULL
"47a874d7-80be-490c-8fe9-af5abf213252","BP-BDA-2022-05-02-003118","od.bhubaneswardevelopmentauthority","DCR52022SVWCY","CITIZEN_ACTION_PENDING_AT_APPROVAL","956eeacf-1b42-43c5-9c92-23ef64d030f0","{""fieldinspection_pending"": [{""date"": ""2022-05-11"", ""docs"": [{""fileName"": ""brahmakundal.pdf"", ""fileStore"": ""599907f7-6837-4dde-811f-5236ca9bc2a9"", ""fileStoreId"": ""599907f7-6837-4dde-811f-5236ca9bc2a9"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.FIR.FIR""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1651495939742}}, {""fileName"": ""brahmakundal.pdf"", ""fileStore"": ""9a9c43bd-ecfe-4b0f-a920-affc6b74b79f"", ""fileStoreId"": ""9a9c43bd-ecfe-4b0f-a920-affc6b74b79f"", ""isClickable"": true, ""documentType"": ""FI.SINS.SINS"", ""dropDownValues"": {""value"": ""FI.SINS.SINS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1651495946034}}, {""fileName"": ""brahmakundal.pdf"", ""fileStore"": ""94fe8770-0975-4627-b12a-b6a08637307c"", ""fileStoreId"": ""94fe8770-0975-4627-b12a-b6a08637307c"", ""isClickable"": true, ""documentType"": ""FI.SISS.SISS"", ""dropDownValues"": {""value"": ""FI.SISS.SISS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1651495950898}}, {""fileName"": ""brahmakundal.pdf"", ""fileStore"": ""6dfb98b8-3af8-4e53-b175-eaa6a803f893"", ""fileStoreId"": ""6dfb98b8-3af8-4e53-b175-eaa6a803f893"", ""isClickable"": true, ""documentType"": ""FI.SIES.SIES"", ""dropDownValues"": {""value"": ""FI.SIES.SIES""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1651495955421}}, {""fileName"": ""brahmakundal.pdf"", ""fileStore"": ""fe92eaae-101a-45d7-980d-17ef2e041cce"", ""fileStoreId"": ""fe92eaae-101a-45d7-980d-17ef2e041cce"", ""isClickable"": true, ""documentType"": ""FI.SIWS.SIWS"", ""dropDownValues"": {""value"": ""FI.SIWS.SIWS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1651495960314}}], ""time"": ""12:15"", ""questions"": [{""value"": ""NA"", ""remarks"": ""layout approved plot"", ""question"": ""PLAN_AS_PER_THE_SITE""}]}]}","de178475-81e8-4ce7-8761-83675ebb357e","de178475-81e8-4ce7-8761-83675ebb357e","1651487904912","1652269407088",NULL,"0","1651737582396","BPA1","de178475-81e8-4ce7-8761-83675ebb357e",NULL,NULL
"47a874d7-80be-490c-8fe9-af5abf213252","BP-BDA-2022-05-02-003118","od.bhubaneswardevelopmentauthority","DCR52022SVWCY","APPROVAL_INPROGRESS","956eeacf-1b42-43c5-9c92-23ef64d030f0","{""fieldinspection_pending"": [{""date"": ""2022-05-11"", ""docs"": [{""fileName"": ""brahmakundal.pdf"", ""fileStore"": ""599907f7-6837-4dde-811f-5236ca9bc2a9"", ""fileStoreId"": ""599907f7-6837-4dde-811f-5236ca9bc2a9"", ""isClickable"": true, ""documentType"": ""FI.FIR.FIR"", ""dropDownValues"": {""value"": ""FI.FIR.FIR""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1651495939742}}, {""fileName"": ""brahmakundal.pdf"", ""fileStore"": ""9a9c43bd-ecfe-4b0f-a920-affc6b74b79f"", ""fileStoreId"": ""9a9c43bd-ecfe-4b0f-a920-affc6b74b79f"", ""isClickable"": true, ""documentType"": ""FI.SINS.SINS"", ""dropDownValues"": {""value"": ""FI.SINS.SINS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1651495946034}}, {""fileName"": ""brahmakundal.pdf"", ""fileStore"": ""94fe8770-0975-4627-b12a-b6a08637307c"", ""fileStoreId"": ""94fe8770-0975-4627-b12a-b6a08637307c"", ""isClickable"": true, ""documentType"": ""FI.SISS.SISS"", ""dropDownValues"": {""value"": ""FI.SISS.SISS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1651495950898}}, {""fileName"": ""brahmakundal.pdf"", ""fileStore"": ""6dfb98b8-3af8-4e53-b175-eaa6a803f893"", ""fileStoreId"": ""6dfb98b8-3af8-4e53-b175-eaa6a803f893"", ""isClickable"": true, ""documentType"": ""FI.SIES.SIES"", ""dropDownValues"": {""value"": ""FI.SIES.SIES""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1651495955421}}, {""fileName"": ""brahmakundal.pdf"", ""fileStore"": ""fe92eaae-101a-45d7-980d-17ef2e041cce"", ""fileStoreId"": ""fe92eaae-101a-45d7-980d-17ef2e041cce"", ""isClickable"": true, ""documentType"": ""FI.SIWS.SIWS"", ""dropDownValues"": {""value"": ""FI.SIWS.SIWS""}, ""additionalDetails"": {""uploadedBy"": ""BPA Field Inspector"", ""uploadedTime"": 1651495960314}}], ""time"": ""12:15"", ""questions"": [{""value"": ""NA"", ""remarks"": ""layout approved plot"", ""question"": ""PLAN_AS_PER_THE_SITE""}]}]}","de178475-81e8-4ce7-8761-83675ebb357e","de178475-81e8-4ce7-8761-83675ebb357e","1651487904912","1657010637876",NULL,"0","1651737582396","BPA1","de178475-81e8-4ce7-8761-83675ebb357e","null",NULL
