"id","tenantid","documenttype","documentid","buildingplanid","applicationno","approvedby","additionaldetails","createdby","lastmodifiedby","createdtime","lastmodifiedtime"
"66a390b2-297a-402a-a2d7-b584e7562da3","od.bhubaneswardevelopmentauthority",NULL,NULL,"c1c24fb3-ef9f-4e4c-a79e-3d38219c8564","BP-BDA-2022-03-08-001474","c3b95766-9a02-4bee-ac6c-671ac168c752",NULL,"c3b95766-9a02-4bee-ac6c-671ac168c752","c3b95766-9a02-4bee-ac6c-671ac168c752",1660396054835,1660396054835
