"id","documenttype","filestoreid","documentuid","buildingplanid","additionaldetails","createdby","lastmodifiedby","createdtime","lastmodifiedtime"
"6143065f-ee8e-4f90-975a-debfc0f06ac6","APPL.OTHERDOCUMENT","7d03e89d-d8d3-45bf-b101-8092f23544ba",NULL,"79735a7f-587b-459c-b53c-6c980f9416fc","{""uploadedBy"": ""Citizen"", ""uploadedTime"": 1659700228083}","de3477e2-6c7d-49a3-b10c-80ee9660d27a","de3477e2-6c7d-49a3-b10c-80ee9660d27a","1649417360453","1659700192910"
