"id","tenantid","installmentno","status","consumercode","taxheadcode","taxamount","demandid","ispaymentcompletedindemand","additional_details","createdby","lastmodifiedby","createdtime","lastmodifiedtime"
"a151203d-9f8c-4b44-bfdc-fe006a655e11","od.berhampur",4,"ACTIVE","BP-BAM-2022-07-09-005957","BPA_SANC_WORKER_WELFARE_CESS","8900.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659100911286","1659100911286"
"27feb441-2a72-4304-b987-1178a3e6e30e","od.berhampur",-1,"ACTIVE","BP-BAM-2022-07-09-005957","BPA_SANC_SHELTER_FEE","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659100911286","1659100911286"
"00b31fda-3e3e-4e61-b5a2-ad5d4cd9ffb2","od.berhampur",1,"ACTIVE","BP-BAM-2022-07-09-005957","BPA_SANC_SHELTER_FEE","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659100911286","1659100911286"
"4ba3f60a-6c4d-4998-b528-94da2c1f6780","od.berhampur",2,"ACTIVE","BP-BAM-2022-07-09-005957","BPA_SANC_SHELTER_FEE","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659100911286","1659100911286"
"97483811-c6ab-4298-a7d0-927a1cc50435","od.berhampur",3,"ACTIVE","BP-BAM-2022-07-09-005957","BPA_SANC_SHELTER_FEE","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659100911286","1659100911286"
"6a7cc347-0a3d-4496-97a1-8d9f155149b3","od.berhampur",4,"ACTIVE","BP-BAM-2022-07-09-005957","BPA_SANC_SHELTER_FEE","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659100911286","1659100911286"
"eab3190e-b44d-4351-955f-ea637484d32c","od.berhampur",-1,"ACTIVE","BP-BAM-2022-07-09-005957","BPA_SANC_TEMP_RETENTION_FEE","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659100911286","1659100911286"
"3ee4e2b4-e323-468b-b055-f8b937079091","od.berhampur",1,"ACTIVE","BP-BAM-2022-07-09-005957","BPA_SANC_TEMP_RETENTION_FEE","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659100911286","1659100911286"
"4ad92ce7-f3a0-4304-8976-d597ef211b69","od.berhampur",-1,"ACTIVE","BP-BAM-2022-07-09-005957","BPA_SANC_SECURITY_DEPOSIT","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659100911287","1659100911287"
"ef957bd9-b3f3-412f-bb2c-24d3b7f451f2","od.berhampur",1,"ACTIVE","BP-BAM-2022-07-09-005957","BPA_SANC_SECURITY_DEPOSIT","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659100911287","1659100911287"
"8ef85278-7627-4892-965c-72233bf36c09","od.berhampur",-1,"ACTIVE","BP-BAM-2022-07-09-005957","BPA_SANC_PUR_FAR","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659100911287","1659100911287"
"1acefd13-c707-4cb8-8ea7-d4a0e9e463a0","od.berhampur",1,"ACTIVE","BP-BAM-2022-07-09-005957","BPA_SANC_PUR_FAR","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659100911287","1659100911287"
"d934db0b-b6be-4716-b233-fe7858aebfe4","od.berhampur",2,"ACTIVE","BP-BAM-2022-07-09-005957","BPA_SANC_PUR_FAR","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659100911287","1659100911287"
"c381799b-c7d3-4b83-a4a6-0429fb5b25df","od.berhampur",3,"ACTIVE","BP-BAM-2022-07-09-005957","BPA_SANC_PUR_FAR","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659100911287","1659100911287"
"ab755fe6-5a98-405f-b14c-24f73336fe4a","od.berhampur",4,"ACTIVE","BP-BAM-2022-07-09-005957","BPA_SANC_PUR_FAR","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659100911287","1659100911287"
"1e8c3549-f12c-4b71-95e4-ea7791d61d05","od.berhampur",-1,"ACTIVE","BP-BAM-2022-07-09-005957","BPA_SANC_EIDP_FEE","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659100911287","1659100911287"
"c1dc6997-38d9-4b0f-89f7-82c695e88563","od.berhampur",1,"ACTIVE","BP-BAM-2022-07-09-005957","BPA_SANC_EIDP_FEE","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659100911287","1659100911287"
"4c28dfa2-a08d-467c-a44a-520ded4c065d","od.berhampur",2,"ACTIVE","BP-BAM-2022-07-09-005957","BPA_SANC_EIDP_FEE","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659100911287","1659100911287"
"ff52a73a-1835-45ec-8591-ded72a75c756","od.berhampur",3,"ACTIVE","BP-BAM-2022-07-09-005957","BPA_SANC_EIDP_FEE","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659100911287","1659100911287"
"abef2baf-852f-4887-88ba-4c409dc02c43","od.berhampur",4,"ACTIVE","BP-BAM-2022-07-09-005957","BPA_SANC_EIDP_FEE","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659100911287","1659100911287"
"9dc1ab24-70b6-4d67-a61b-6f845b6d5c72","od.berhampur",-1,"ACTIVE","BP-BAM-2022-07-09-005957","BPA_SANC_ADJUSTMENT_AMOUNT","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659100911287","1659100911287"
"f2757b47-0f3d-4363-82df-b58bc40b8886","od.berhampur",1,"ACTIVE","BP-BAM-2022-07-09-005957","BPA_SANC_ADJUSTMENT_AMOUNT","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659100911287","1659100911287"
"a8d53853-068c-435d-af64-ca41fa7a2c21","od.berhampur",-1,"ACTIVE","BP-BAM-2022-07-09-005958","BPA_BLDNG_OPRN_FEE_REWORK_ADJUSTMENT","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659101105913","1659101105913"
"745591a6-4752-4afc-b4eb-b7a7601229a7","od.berhampur",1,"ACTIVE","BP-BAM-2022-07-09-005958","BPA_BLDNG_OPRN_FEE_REWORK_ADJUSTMENT","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659101105913","1659101105913"
"21876c35-3a4d-41ad-92d9-d1f01dff9da3","od.berhampur",-1,"ACTIVE","BP-BAM-2022-07-09-005958","BPA_LAND_DEV_FEE_REWORK_ADJUSTMENT","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659101105913","1659101105913"
"6d0f705a-e3a6-4102-9caa-6ecc27a05bd2","od.berhampur",1,"ACTIVE","BP-BAM-2022-07-09-005958","BPA_LAND_DEV_FEE_REWORK_ADJUSTMENT","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659101105913","1659101105913"
"f46393af-0c10-4ef2-b85f-8a7c5164cac3","od.berhampur",-1,"ACTIVE","BP-BAM-2022-07-09-005958","BPA_SANC_SANC_FEE","2725.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659101105913","1659101105913"
"8ffaf2ea-547b-4390-bdd6-6026f1f4f4ca","od.berhampur",1,"ACTIVE","BP-BAM-2022-07-09-005958","BPA_SANC_SANC_FEE","2725.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659101105913","1659101105913"
"3bd2a621-0980-4b3c-990a-17f69427d50d","od.berhampur",-1,"ACTIVE","BP-BAM-2022-07-09-005958","BPA_SANC_WORKER_WELFARE_CESS","35601.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659101105913","1659101105913"
"07ff6fbc-1843-4d6b-a6ca-eac82b660259","od.berhampur",1,"ACTIVE","BP-BAM-2022-07-09-005958","BPA_SANC_WORKER_WELFARE_CESS","8900.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659101105913","1659101105913"
"188b57a3-ebc8-4db4-a81b-d47a29cafae4","od.berhampur",2,"ACTIVE","BP-BAM-2022-07-09-005958","BPA_SANC_WORKER_WELFARE_CESS","8900.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659101105913","1659101105913"
"c8e74ad5-9046-4525-8fe3-b77e4638d9f6","od.berhampur",3,"ACTIVE","BP-BAM-2022-07-09-005958","BPA_SANC_WORKER_WELFARE_CESS","8900.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659101105913","1659101105913"
"087d991c-1159-467e-8d17-27e8134120d5","od.berhampur",4,"ACTIVE","BP-BAM-2022-07-09-005958","BPA_SANC_WORKER_WELFARE_CESS","8900.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659101105913","1659101105913"
"87f54ee4-2b1e-43e6-a32f-9940f6b9b385","od.berhampur",-1,"ACTIVE","BP-BAM-2022-07-09-005958","BPA_SANC_SHELTER_FEE","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659101105913","1659101105913"
"2675fe3c-8dc9-4670-88f1-8d04f80c560e","od.berhampur",1,"ACTIVE","BP-BAM-2022-07-09-005958","BPA_SANC_SHELTER_FEE","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659101105913","1659101105913"
"d5df03b4-0545-4230-9708-631e92aa731c","od.berhampur",2,"ACTIVE","BP-BAM-2022-07-09-005958","BPA_SANC_SHELTER_FEE","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659101105913","1659101105913"
"665d5bcd-7af6-4999-ab4c-221dadc28228","od.berhampur",3,"ACTIVE","BP-BAM-2022-07-09-005958","BPA_SANC_SHELTER_FEE","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659101105913","1659101105913"
"6deeb77a-1bfd-44d0-b182-9d9731e0405c","od.berhampur",4,"ACTIVE","BP-BAM-2022-07-09-005958","BPA_SANC_SHELTER_FEE","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659101105913","1659101105913"
"92052a03-a2d1-43f2-b655-4eb33134ed83","od.berhampur",-1,"ACTIVE","BP-BAM-2022-07-09-005958","BPA_SANC_TEMP_RETENTION_FEE","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659101105913","1659101105913"
"d37474e6-4594-45fd-849d-12780eddd6b6","od.berhampur",1,"ACTIVE","BP-BAM-2022-07-09-005958","BPA_SANC_TEMP_RETENTION_FEE","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659101105913","1659101105913"
"e6caf6d3-9623-45a0-90e0-6330e4810307","od.berhampur",-1,"ACTIVE","BP-BAM-2022-07-09-005958","BPA_SANC_SECURITY_DEPOSIT","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659101105913","1659101105913"
"6624c8c6-ce3e-4ec4-9ac8-54c0bce70fe3","od.berhampur",1,"ACTIVE","BP-BAM-2022-07-09-005958","BPA_SANC_SECURITY_DEPOSIT","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659101105913","1659101105913"
"22d88941-e724-4983-8ac0-151c864afe7a","od.berhampur",-1,"ACTIVE","BP-BAM-2022-07-09-005958","BPA_SANC_PUR_FAR","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659101105914","1659101105914"
"b6169863-847c-4abe-af37-79cd7f2c1b3d","od.berhampur",1,"ACTIVE","BP-BAM-2022-07-09-005958","BPA_SANC_PUR_FAR","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659101105914","1659101105914"
"bd1f7bc9-3617-450f-8805-24264daa55ee","od.berhampur",2,"ACTIVE","BP-BAM-2022-07-09-005958","BPA_SANC_PUR_FAR","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659101105914","1659101105914"
"2be6b1fd-c795-42c5-97b0-075e1ab503ac","od.berhampur",3,"ACTIVE","BP-BAM-2022-07-09-005958","BPA_SANC_PUR_FAR","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659101105914","1659101105914"
"2e1ed1d6-63a6-4a3a-91f5-31f40044ab95","od.berhampur",4,"ACTIVE","BP-BAM-2022-07-09-005958","BPA_SANC_PUR_FAR","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659101105914","1659101105914"
"6bb6bb3d-a434-475a-bb60-5dfd74ef12a1","od.berhampur",-1,"ACTIVE","BP-BAM-2022-07-09-005958","BPA_SANC_EIDP_FEE","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659101105914","1659101105914"
"9bbb644e-7039-4120-a86a-6e33466906c3","od.berhampur",1,"ACTIVE","BP-BAM-2022-07-09-005958","BPA_SANC_EIDP_FEE","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659101105914","1659101105914"
"9e9037fc-9dfd-478a-a9c6-02e8e869d5e8","od.berhampur",2,"ACTIVE","BP-BAM-2022-07-09-005958","BPA_SANC_EIDP_FEE","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659101105914","1659101105914"
"ac494128-d7fa-4400-b08b-36207ef01266","od.berhampur",3,"ACTIVE","BP-BAM-2022-07-09-005958","BPA_SANC_EIDP_FEE","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659101105914","1659101105914"
"4815c7ef-693f-4752-83d2-919aff91ae45","od.berhampur",4,"ACTIVE","BP-BAM-2022-07-09-005958","BPA_SANC_EIDP_FEE","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659101105914","1659101105914"
"2d3ae31c-e93c-451f-8383-416f8f08e10d","od.berhampur",-1,"ACTIVE","BP-BAM-2022-07-09-005958","BPA_SANC_ADJUSTMENT_AMOUNT","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659101105914","1659101105914"
"98728312-0909-42bc-ae95-70b0d884184b","od.berhampur",1,"ACTIVE","BP-BAM-2022-07-09-005958","BPA_SANC_ADJUSTMENT_AMOUNT","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659101105914","1659101105914"
"92ce4f9d-1e6e-4eec-8472-5bf5914a4b0d","od.berhampur",-1,"ACTIVE","BP-BAM-2022-07-10-005970","BPA_BLDNG_OPRN_FEE_REWORK_ADJUSTMENT","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659101251259","1659101251259"
"72984756-63d9-41cf-a9b3-4387818b5f45","od.berhampur",1,"ACTIVE","BP-BAM-2022-07-10-005970","BPA_BLDNG_OPRN_FEE_REWORK_ADJUSTMENT","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659101251259","1659101251259"
"6cf1e3a7-d050-46cf-a9e7-dd246dac5445","od.berhampur",-1,"ACTIVE","BP-BAM-2022-07-10-005970","BPA_LAND_DEV_FEE_REWORK_ADJUSTMENT","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659101251259","1659101251259"
"d2e3b09c-9731-4337-b4d1-1a59002ab2d1","od.berhampur",1,"ACTIVE","BP-BAM-2022-07-10-005970","BPA_LAND_DEV_FEE_REWORK_ADJUSTMENT","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659101251259","1659101251259"
"1aa3c777-14c9-4344-97fa-e7dec2c355be","od.berhampur",-1,"ACTIVE","BP-BAM-2022-07-10-005970","BPA_SANC_SANC_FEE","2725.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659101251259","1659101251259"
"fcb74cc5-8c41-4b10-b800-ff032cfe7a2a","od.berhampur",1,"ACTIVE","BP-BAM-2022-07-10-005970","BPA_SANC_SANC_FEE","2725.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659101251259","1659101251259"
"915c0689-5e0c-4b11-9f05-e3be2b59d0be","od.berhampur",-1,"ACTIVE","BP-BAM-2022-07-10-005970","BPA_SANC_WORKER_WELFARE_CESS","35601.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659101251260","1659101251260"
"d1438df3-83dc-42fb-ade4-c777b6bbe336","od.berhampur",1,"ACTIVE","BP-BAM-2022-07-10-005970","BPA_SANC_WORKER_WELFARE_CESS","8900.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659101251260","1659101251260"
"e717f9a4-e58f-42d0-be3d-bf684fda5b01","od.berhampur",2,"ACTIVE","BP-BAM-2022-07-10-005970","BPA_SANC_WORKER_WELFARE_CESS","8900.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659101251260","1659101251260"
"87cc0c6e-ef8e-4c1f-aa09-f2900e877cde","od.berhampur",3,"ACTIVE","BP-BAM-2022-07-10-005970","BPA_SANC_WORKER_WELFARE_CESS","8900.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659101251260","1659101251260"
"6791606a-83c5-484b-9a3e-488256506f13","od.berhampur",4,"ACTIVE","BP-BAM-2022-07-10-005970","BPA_SANC_WORKER_WELFARE_CESS","8900.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659101251260","1659101251260"
"cc15555d-22fa-478a-b133-2ec72aa54a3e","od.berhampur",-1,"ACTIVE","BP-BAM-2022-07-10-005970","BPA_SANC_SHELTER_FEE","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659101251260","1659101251260"
"b533f70b-8a4f-43b8-94e8-15795ebc122f","od.berhampur",1,"ACTIVE","BP-BAM-2022-07-10-005970","BPA_SANC_SHELTER_FEE","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659101251260","1659101251260"
"cf6927f8-c298-409a-b293-f0687a62e134","od.berhampur",2,"ACTIVE","BP-BAM-2022-07-10-005970","BPA_SANC_SHELTER_FEE","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659101251260","1659101251260"
"0144b006-e6b0-4030-8b53-617b02c32f39","od.berhampur",3,"ACTIVE","BP-BAM-2022-07-10-005970","BPA_SANC_SHELTER_FEE","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659101251260","1659101251260"
"ed42fab4-8027-46d0-ba72-bf6fbcfd4555","od.berhampur",4,"ACTIVE","BP-BAM-2022-07-10-005970","BPA_SANC_SHELTER_FEE","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659101251260","1659101251260"
"be350e6e-1051-4ff6-8feb-983890b5746b","od.berhampur",-1,"ACTIVE","BP-BAM-2022-07-10-005970","BPA_SANC_TEMP_RETENTION_FEE","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659101251260","1659101251260"
"a8f794d0-39d7-44bf-9bf4-be546d664a5a","od.berhampur",1,"ACTIVE","BP-BAM-2022-07-10-005970","BPA_SANC_TEMP_RETENTION_FEE","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659101251260","1659101251260"
"f00284d2-e0ca-480a-9bd0-ab9df44182fd","od.berhampur",-1,"ACTIVE","BP-BAM-2022-07-10-005970","BPA_SANC_SECURITY_DEPOSIT","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659101251260","1659101251260"
"e9eacee0-750e-4ccd-abaa-d66ffe81925f","od.berhampur",1,"ACTIVE","BP-BAM-2022-07-10-005970","BPA_SANC_SECURITY_DEPOSIT","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659101251260","1659101251260"
"685c20ce-7fa0-4454-8983-36a13b0adf42","od.berhampur",-1,"ACTIVE","BP-BAM-2022-07-10-005970","BPA_SANC_PUR_FAR","0.00",NULL,NULL,"null","61da67eb-474d-4b01-b465-dfd9465f310a","61da67eb-474d-4b01-b465-dfd9465f310a","1659101251261","1659101251261"
