"id","demandid","taxheadcode","taxamount","collectionamount","createdby","createdtime","lastmodifiedby","lastmodifiedtime","tenantid","additionaldetails"
"24d7c664-938a-4d29-b02f-9cf6deb45a08","f1bae193-dabc-413d-a0a5-357fae9c3b3a","BPA_BLDNG_OPRN_FEE",2543.00,0.00,"abe089a8-6fc1-42e7-95c7-07ef9dbac41f",1666941418726,"abe089a8-6fc1-42e7-95c7-07ef9dbac41f",1666941418726,"od.bhubaneswar","null"
