"id","consumercode","consumertype","businessservice","payer","taxperiodfrom","taxperiodto","createdby","createdtime","lastmodifiedby","lastmodifiedtime","tenantid","minimumamountpayable","status","additionaldetails","billexpirytime","ispaymentcompleted","fixedbillexpirydate"
"25461e83-9e3a-4520-8b62-1655e98f41a4","BP-BDA-2022-02-24-001125","BPA","BPA.NC_SAN_FEE","5bbeb8a6-1c6f-4987-bc28-f79c125d6afa","1641016692711","1672466292711","9fa1213a-aa8f-4e24-acb6-356bbdb88468","1667023092768","DAILY_RECONC_JOB","1667180607248","od.bhubaneswardevelopmentauthority","100.00","ACTIVE","null","2629800000",True,"0"
