"id","demandid","taxheadcode","taxamount","collectionamount","createdby","createdtime","lastmodifiedby","lastmodifiedtime","tenantid","additionaldetails"
"f843ca8c-cbcb-49a0-b090-fb249bd2de89","2b0d8b5f-2213-4b8b-a366-5bd1b4e12133","BPA_SANC_PUR_FAR",0.00,0.00,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665122324317,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665122324317,"od.bhubaneswar","null"
"fee95cc3-9a7c-419c-b9a3-06f2c3f20119","2b0d8b5f-2213-4b8b-a366-5bd1b4e12133","BPA_SANC_SECURITY_DEPOSIT",0.00,0.00,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665122324317,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665122324317,"od.bhubaneswar","null"
"4dcb4feb-ccea-4633-863c-e0c03ebf3af5","2b0d8b5f-2213-4b8b-a366-5bd1b4e12133","BPA_SANC_TEMP_RETENTION_FEE",0.00,0.00,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665122324317,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665122324317,"od.bhubaneswar","null"
"cfca686a-4a65-4f7c-a4a2-968611cbbcc5","2b0d8b5f-2213-4b8b-a366-5bd1b4e12133","BPA_SANC_SHELTER_FEE",0.00,0.00,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665122324317,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665122324317,"od.bhubaneswar","null"
"d2a7ac8e-9bd6-4f01-ac72-e77171571244","2b0d8b5f-2213-4b8b-a366-5bd1b4e12133","BPA_SANC_WORKER_WELFARE_CESS",54111.00,0.00,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665122324317,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665122324317,"od.bhubaneswar","null"
"da456c8c-6246-4414-af67-23e90d320f11","2b0d8b5f-2213-4b8b-a366-5bd1b4e12133","BPA_SANC_SANC_FEE",4141.00,0.00,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665122324317,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665122324317,"od.bhubaneswar","null"
"d95c076e-9c78-4fe1-9ab9-606f73433baf","628b175a-4308-4be9-9bfb-7ffbe1fc8a4c","BPA_SANC_ADJUSTMENT_AMOUNT",0.00,0.00,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665037968149,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665037968149,"od.bhubaneswar","null"
"0ca8f251-eb0d-4171-a078-6110a2ff886b","628b175a-4308-4be9-9bfb-7ffbe1fc8a4c","BPA_SANC_EIDP_FEE",0.00,0.00,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665037968149,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665037968149,"od.bhubaneswar","null"
"12460ba0-bf43-406d-8497-7ef4e006a191","628b175a-4308-4be9-9bfb-7ffbe1fc8a4c","BPA_SANC_PUR_FAR",0.00,0.00,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665037968149,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665037968149,"od.bhubaneswar","null"
"d07ae68b-c7a8-4ca7-aaba-8f784e5d94f2","628b175a-4308-4be9-9bfb-7ffbe1fc8a4c","BPA_SANC_SECURITY_DEPOSIT",0.00,0.00,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665037968149,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665037968149,"od.bhubaneswar","null"
